,userid,lat,lng,center
294621,947,33.04283408,-97.10081288,15
698634,3005,40.77429374,-73.97083998,18
1041796,4794,30.264627299999997,-97.73948193,0
1037045,4785,51.53184101,-0.126407147,1
953657,4402,38.65198963,-90.34300728,6
502860,1921,34.39387908,-118.46493840000001,48
443917,1544,39.7787521,-86.28980756,44
986430,4587,34.85086995,-82.39984274,5
761521,3245,34.04432415,-118.26584820000001,48
550263,2237,33.54219053,-117.7836835,8
122557,407,35.74304493,-86.89248818,34
515955,2000,32.89771388,-97.03667879,15
941521,4308,38.80400059,-77.07909404,3
799156,3372,40.75279199,-73.97725582,18
148116,475,33.12369018,-96.82466358,15
568440,2341,32.78405642,-96.78278370000001,15
815565,3415,31.42615673,-100.51397740000002,0
740002,3176,30.46705001,-97.78929591,0
220,0,39.09353267,-94.5931743,12
85504,291,27.84100687,-82.70006239,26
378662,1292,35.27939866,-81.48649693,5
1047878,4806,32.59275402,-96.93870293,15
891867,3870,30.33075213,-97.73175715,0
962035,4476,37.87854842,-122.2686932,2
221804,687,41.80683553,-73.08600605,18
1044793,4799,32.5323633,-94.3684269,15
179546,551,32.75600375,-97.16833808,15
1036244,4785,51.51167382,-0.091001988,1
929019,4231,37.73448652,-122.43342700000001,2
1013058,4690,32.60701983,-97.07999040000001,15
311827,1010,28.41961189,-81.40466313,26
129007,434,30.28112041,-97.74521112,0
394060,1353,42.27567291,-87.90034485,14
504971,1923,30.46010435,-87.298668,40
824054,3440,36.06293342,-115.04851699999999,25
15916,85,37.42266729999999,-122.20383400000001,2
77913,266,30.30874479,-97.93974638,0
218478,678,33.71973508,-116.39083390000002,8
746213,3206,33.50044693,-86.79595113,43
1031989,4771,40.77631679,-74.35349464,18
9951,53,36.10658924,-115.1662874,25
947013,4363,40.93976033,-73.83513093,18
563603,2310,32.76088648,-117.1463352,8
146518,472,37.77145197,-122.40773200000001,2
118253,395,43.71173486,-79.36261654,19
750399,3222,32.65661482,-96.89098367,15
704547,3018,30.25573099,-97.76338577,0
999643,4647,34.02941126,-118.47467150000001,48
46585,177,37.78004198,-122.3944994,2
666564,2845,37.33462296,-79.26532745,46
661845,2822,39.9871617,-82.78566483,30
400426,1381,36.12715586,-115.1706541,25
539269,2163,19.69659269,-101.167801,37
453027,1598,39.18919648,-106.8203518,9
1034655,4781,32.792357,-96.80245040000001,15
477894,1739,45.491095,-73.662612,36
211040,654,30.2893196,-97.74072647,0
515408,1997,33.77788961,-118.1733763,48
175976,540,35.84070778,-78.68019819,28
270660,859,33.30737433,-111.874889,21
175853,540,35.83793963,-78.65798152,28
605210,2549,32.74259087,-117.1804824,8
731399,3155,51.89823151,-8.471977234,27
638090,2714,33.0148157,-97.06919303,15
124559,413,37.78934472,-122.40148190000001,2
161644,510,37.61635606,-122.38615039999999,2
65640,232,37.686702000000004,-97.30069322,32
906429,4001,21.32283945,-157.8632462,4
999021,4639,34.02734893,-118.47354779999999,48
1023234,4743,32.79050348,-96.81034327,15
379303,1296,42.06481823,-80.09967685,19
56470,209,30.29208957,-97.7026391,0
830435,3461,33.82277722,-84.3700238,20
1018437,4723,32.79441776,-96.80000067,15
683608,2935,32.17538386,-80.73133945,5
815628,3415,29.57152198,-98.47892217,0
128821,431,41.88449256,-87.62575506,14
17014,89,30.27798537,-97.74383198,0
995064,4626,30.27055195,-97.74830663,0
616124,2617,34.41662633,-118.54836340000001,48
1018111,4719,30.32500822,-81.66236401,26
295071,947,32.89746165,-97.04034805,15
485131,1773,30.20243821,-97.80823231,0
26382,121,30.26503646,-97.74618311,0
352913,1192,32.9392755,-97.13092088,15
729620,3138,30.25622662,-97.76265707,0
89905,319,45.52087425,-122.6822233,42
773725,3280,39.09777013,-77.56030487,3
770958,3273,32.94400523,-97.13385533,15
906299,3999,45.49284511,-73.55629634,36
728147,3129,47.61319422,-122.3376602,7
235152,728,39.70425722,-104.8930322,9
154129,490,30.44560291,-97.74411678,0
116591,388,30.2703917,-97.75098323,0
194481,584,35.56212435,-97.51175165,32
421865,1440,47.66678923,-122.35190349999999,7
657278,2810,32.75025247,-97.35933705,15
619299,2631,41.34722415,-72.05105999999999,10
449063,1582,40.76050639,-73.97518461,18
914065,4088,38.57533767,-109.5504991,22
449451,1584,37.80037464,-122.44051340000001,2
111836,375,30.25985954,-97.75840223,0
297107,956,32.78000161,-96.79985075,15
997139,4632,32.93105605,-96.81965657,15
625025,2657,42.32307427,-122.87682009999999,42
261123,825,29.98757787,-95.66815138,31
516152,2001,27.771836600000004,-82.63682152,26
662989,2826,41.6415983,-93.7306894,12
316387,1028,36.02613598,-115.119431,25
534115,2121,40.00722888,-105.2632284,9
486812,1776,42.60552028,-83.34389282,30
173951,535,30.26910295,-97.74939537,0
325112,1075,39.28623122,-76.75242697,3
190463,578,40.76396423,-73.97309090000002,18
1029089,4761,32.64361075,-97.06064702,15
905519,3999,40.85326648,-73.80094398,18
1022352,4738,47.61258611,-122.35219359999999,7
1033231,4774,37.77361497,-122.396856,2
198230,592,33.04368895,-96.82144957,15
478955,1745,34.43795049,-119.8280665,48
444632,1545,30.07817425,-96.69393003,0
703212,3014,37.67913619,-97.24350029,32
653459,2798,42.32329122,-83.17261116,30
574965,2357,37.61877419,-122.3864209,2
107565,358,33.81704795,-116.52991180000001,8
582589,2368,33.0195043,-96.70120955,15
620803,2634,32.92634189,-96.95430279,15
188904,576,38.9356592,-95.30812582,12
859267,3631,30.29624918,-97.74269947,0
614737,2613,38.88941287,-77.0402956,3
617791,2629,40.76987369,-73.97521734,18
920895,4161,25.70765212,-80.28468923,11
932386,4257,37.3621987,-122.0244791,2
267537,847,42.95628507,-88.00869603,14
688351,2963,39.94675129,-75.16572118,47
973113,4517,42.11076733,-71.46105409,10
483784,1766,42.99641132,-81.22557162,19
535479,2135,35.13590501,-80.93747288,5
821396,3438,39.736048499999995,-104.96140049999998,9
377007,1284,30.26651043,-97.74540728,0
1040493,4793,42.52139403,-70.8960637,10
738111,3167,33.63624763,-112.18063470000001,21
528787,2080,40.77091423,-73.98362811,18
359653,1203,49.28657499,-123.02612279999998,7
903580,3985,30.31799338,-97.73962815,0
249951,776,40.78459102,-73.96659025,18
383576,1308,45.58793248,-122.59431310000001,42
213771,661,46.06830238,-118.33698030000001,35
799139,3372,30.79397868,-81.66624267,26
409870,1404,33.65622216,-84.40406626,20
674203,2884,41.36910858,-72.15967232,10
598839,2500,28.145840600000003,-82.75669522,26
308581,993,35.96644929,-83.18472147,20
380836,1304,34.00853139,-118.4983635,48
141780,460,35.46640868,-97.51627478,32
551915,2241,30.26780105,-97.73843855,0
286528,909,33.13196303,-96.82223082,15
36981,156,31.0360223,-104.8303751,38
792748,3349,26.35411127,-80.08684397,11
50050,189,40.13917089,-105.12214420000001,9
478330,1741,33.74466893,-96.54649728,15
987764,4593,40.72153421,-74.00156183,18
263855,836,33.91410828,-117.8939116,48
688134,2962,32.95059527,-96.61387146,15
452628,1594,18.39279926,-66.15544885,17
992410,4613,39.51059958,-84.74183602,44
65665,233,30.36519053,-97.74905967,0
914072,4088,38.61645542,-109.62002450000001,22
68663,241,51.75223815,-1.25757962,1
965628,4489,37.13329917,-121.63035420000001,2
781703,3313,38.05749893,-78.94358039,46
275341,871,43.08958383,-88.76452088,14
714821,3087,38.90290653,-77.06959605,3
21078,107,39.04105295,-94.59473938,12
356891,1201,30.27143057,-97.73929253,0
169045,525,43.64806217,-72.3178071,10
265373,842,40.76431803,-73.97114248,18
720681,3111,28.35847787,-80.60485168,26
1028847,4761,32.675313,-97.03973223,15
968436,4496,28.59315111,-81.30316257,26
297211,956,32.99803733,-97.23072052,15
758650,3236,47.60904587,-122.3243787,7
364953,1247,53.38924923,-2.348227333,45
282565,898,37.32573172,-121.9443476,2
845889,3535,37.78686336,-122.4014377,2
307403,993,26.52787578,-81.75527573,11
169490,528,37.98609223,-122.5838721,2
467803,1684,40.8836566,-74.05609612,18
778438,3299,47.61764313,-122.2018749,7
168702,525,43.64404028,-72.32477957,10
621302,2637,30.73887568,-98.36910903,0
90551,320,30.26351531,-97.74016857,0
456036,1618,47.52148715,-122.2703105,7
947399,4367,37.80039562,-122.40974890000001,2
53410,201,37.77897769,-122.3976321,2
11033,53,37.42522822,-122.1458828,2
823854,3440,37.78474788,-122.4028084,2
584998,2397,33.79516353,-117.8529274,48
309606,997,40.77429374,-73.97083998,18
778984,3300,45.59416005,-122.6787283,42
451365,1594,18.41333263,-66.06139183,17
816424,3418,32.77632383,-96.76127413,15
535814,2141,30.2615994,-97.7585806,0
261101,825,29.97019877,-95.69373097,31
816353,3418,32.95357529,-96.72921049,15
385415,1321,41.07296179,-81.51404858,30
842349,3502,39.11576268,-77.56598512,3
528830,2080,40.75822903,-73.98988366,18
26734,124,37.439084799999996,-122.1589082,2
177630,544,39.04144877,-94.59482789,12
491312,1806,42.15054183,-87.81762132,14
618875,2631,41.35877872,-72.1156842,10
586926,2401,49.28444708,-123.1095928,7
816050,3416,36.16461672,-115.28934579999999,25
463433,1661,26.16747512,-80.11886269,11
1022559,4738,37.41786939,-122.0268137,2
416045,1423,34.08517382,-118.3839155,48
951958,4394,40.01704445,-105.257172,9
862516,3665,30.26985525,-97.75484562,0
3580,17,35.06889731,-89.94517028,33
753286,3227,35.73791529,-78.79884365,28
179324,551,32.75136931,-97.33292341,15
269122,854,32.92451173,-96.76709676,15
970140,4500,35.2007974,-89.78782654,33
572594,2355,37.79669322,-122.42177779999999,2
1032923,4773,49.13432827,-122.8867035,7
660734,2821,39.75610922,-89.64546618,6
130409,437,30.26271837,-97.75037169,0
535597,2135,35.15139127,-80.83013858,5
919589,4151,30.26523889,-97.73918152,0
480738,1759,38.90346765,-77.02280758,3
104705,350,30.26910295,-97.74939537,0
967968,4493,31.31276993,-94.71916087,31
480220,1754,33.80876712,-117.8688618,48
955494,4427,38.48076345,-121.50801750000001,2
357147,1201,40.74933266,-73.99244081,18
846264,3538,37.7724024,-122.44639280000001,2
297637,956,32.67945355,-97.10476525,15
819632,3429,47.13537381,-122.29105,7
148998,475,32.80472222,-96.81416667,15
22015,111,40.79649516,-73.9520216,18
90401,319,45.51015057,-122.68374270000001,42
1031823,4771,40.76386065,-73.9729321,18
497401,1852,37.38847378,-121.98380490000001,2
656711,2809,29.559005499999998,-95.29841423,31
65252,227,30.37186866,-97.78540521,0
867736,3694,30.41608213,-97.67181557,0
938813,4299,45.52254258,-122.6781222,42
1032624,4771,40.8033904,-74.36562504,18
648917,2765,37.58695402,-122.49408249999999,2
814304,3412,28.4204477,-81.58027768,26
304728,984,51.4800769,-0.00729316,1
859774,3631,30.28159292,-97.73278713,0
829357,3455,35.70610322,-78.83508908,28
863843,3667,30.320864500000003,-97.72892553,0
688200,2962,32.79276788,-96.79006577,15
695016,2992,35.372774,-94.41049576,49
160647,503,38.92155861,-95.26291078,12
950840,4390,33.51007675,-112.0278368,21
1034406,4781,32.89044382,-97.03650713,15
879316,3768,38.29122207,-122.30958020000001,2
194763,585,25.75211082,-80.26210948,11
703313,3014,37.54828233,-97.2681851,32
391205,1351,38.90361446,-76.84744107,3
849013,3559,32.80630623,-96.8530022,15
70161,242,30.26702731,-97.74450302,0
765205,3252,42.391935700000005,-71.1314106,10
338086,1132,40.548739000000005,-74.33465031,18
260572,825,29.78119601,-95.62894821,31
443268,1542,32.7775575,-97.11821769,15
1017806,4717,32.93988703,-97.11212395,15
191464,578,40.74905325,-73.96803975,18
986360,4587,34.85214687,-82.3415785,5
41301,167,50.84283089,-0.171875954,1
286968,909,33.13196303,-96.82223082,15
670486,2869,27.98093874,-82.53469348,26
761443,3245,34.04857142,-118.4359348,48
886512,3819,37.70435372,-122.40741820000001,2
820935,3434,29.57179093,-97.9414898,0
428191,1479,40.85148338,-73.95208597,18
624769,2654,32.82394765,-96.78997665,15
952068,4395,47.67734207,-122.40693459999999,7
987056,4589,52.65290224,-0.476869941,1
80225,268,30.24537875,-97.78044462,0
628970,2676,25.90959125,-80.15641033,11
923827,4185,30.37717524,-97.68780459,0
313509,1011,34.040226700000005,-118.37710190000001,48
969106,4496,28.54406532,-81.36849363,26
209233,644,41.89476641,-87.62384713,14
514393,1986,45.51888735,-122.66395209999999,42
756744,3233,47.61038002,-122.3412969,7
696134,2998,47.66128257,-122.33694320000001,7
364813,1247,53.39368682,-2.34957245,45
394285,1353,42.37968433,-88.06655109,14
787560,3337,30.27130365,-97.74001837,0
900241,3944,33.04283408,-97.10081288,15
793861,3353,41.89663916,-87.63637304,14
590246,2418,38.65478692,-121.12176969999999,2
833713,3470,34.11569238,-118.17513590000001,48
308953,995,42.354507,-71.05713100000001,10
175782,540,35.86609707,-78.62031848,28
126586,419,30.21948874,-97.82902479,0
737770,3165,39.87480083,-75.24926662,47
793400,3353,41.89141231,-87.63147658,14
930764,4247,37.33531902,-121.89810159999999,2
628372,2673,29.96633038,-94.08003688,31
233075,726,51.484244700000005,-0.0680182,1
234579,728,39.68428653,-104.93857379999999,9
785842,3331,32.78485882,-96.79479191,15
258734,819,30.28255008,-97.74228428,0
555653,2255,35.85101873,-78.58130772,28
463188,1661,28.52527642,-80.6748427,26
565547,2319,30.266184999999997,-97.74206170000001,0
712351,3074,36.16019157,-86.77965616,34
138784,450,30.49145086,-81.68523788,26
553917,2252,36.036795399999995,-86.78787340000001,34
259013,819,30.24148482,-97.75186455,0
485613,1773,30.31947272,-97.60328477,0
758495,3236,38.8986399,-77.02363372,3
461429,1648,40.73635463,-73.99578904,18
270841,859,33.321189600000004,-111.6904746,21
827741,3448,44.90765983,-93.08006388,23
761254,3245,33.99246803,-118.44643,48
143779,469,36.03874863,-115.13200800000001,25
8841,41,30.26463993,-97.73070158,0
946209,4358,37.55108735,-122.3164533,2
695275,2994,26.11812323,-80.10457122,11
122437,407,35.78039253,-86.91453438,34
198563,594,37.77074018,-122.3992825,2
80830,272,47.76478676,-122.34486580000001,7
1246,2,37.86461588,-122.2631817,2
1043681,4797,32.82277125,-96.78810779999999,15
337988,1130,51.89005127,-0.48436200100000004,1
616166,2617,34.18997552,-118.32696770000001,48
445257,1546,40.88240441,-73.88127133,18
156093,491,32.93931153,-97.07810543,15
911643,4076,30.25762153,-97.80690193,0
255061,792,36.53757643,-4.6351235,16
582222,2366,32.7745935,-79.92731078,5
43852,174,21.27802462,-157.8139645,4
335373,1120,37.76803476,-122.4223816,2
66899,236,32.95059527,-96.61387146,15
216527,669,36.03538528,-114.9853558,25
536728,2144,53.36941069,-2.2841282819999997,45
67552,237,41.59566513,-93.6677537,12
915911,4117,30.26851918,-97.73617744,0
174213,535,30.26832112,-97.75185496,0
928976,4231,37.87025818,-122.2725957,2
376780,1284,30.3391777,-97.71731987,0
344247,1154,33.736438899999996,-84.37126637,20
206003,631,25.79669643,-80.34908135,11
631784,2688,38.92643546,-77.23908677,3
483752,1766,42.93709112,-81.22497563,19
594835,2473,36.1608039,-86.77783148,34
10980,53,37.6971666,-122.4850166,2
433209,1496,31.13876422,-97.77783403,0
613743,2612,32.78659821,-96.79537964,15
153694,488,30.28453105,-81.45686888,26
867797,3694,30.39195075,-97.73154907,0
163997,515,30.26578522,-97.74391937,0
522196,2035,32.89583747,-97.04407118,15
968557,4496,28.48517624,-81.43173695,26
62688,222,37.78990206,-122.3899243,2
264501,836,47.60644812,-122.33335590000002,7
686503,2954,38.90000091,-77.02262521,3
873926,3742,30.2638482,-97.74586227,0
510132,1948,33.65743785,-96.60707133,15
976811,4531,33.99993073,-81.04025245,5
287776,914,33.80684582,-84.39410112,20
586818,2401,49.28133529,-123.0997682,7
809668,3396,33.12332492,-96.66254282,15
387869,1335,51.4988519,-0.108597279,1
471315,1695,32.94088428,-97.15588457,15
610475,2591,37.619171200000004,-122.3994149,2
588101,2408,36.0756288,-115.2081962,25
1041952,4794,30.26705848,-97.73954373,0
284548,903,25.95703953,-80.1441763,11
579355,2363,37.32073816,-121.94772720000002,2
910758,4066,32.79814838,-96.80113792,15
535264,2133,34.25524602,-118.5323043,48
783003,3323,33.03097342,-96.83265924,15
970157,4500,35.05104622,-89.81447095,33
427385,1479,39.18959104,-75.53053379,47
81860,274,35.50169735,-97.52199442,32
247537,772,40.37263975,-75.29764563,47
713484,3082,43.63202953,-79.39589739,19
616711,2620,38.73045064,-108.06962649999998,9
791587,3348,38.97521328,-77.01769165,3
623579,2649,30.41802411,-91.17632031,24
925500,4199,44.62809956,-124.0557289,42
719454,3106,36.05801574,-115.281558,25
656722,2809,29.75836337,-95.3652817,31
641656,2737,44.975993700000004,-93.27239156,23
32658,136,35.99581143,-78.89986038,28
93324,326,30.4042788,-97.674799,0
821748,3438,34.145133200000004,-118.1488479,48
669132,2859,40.088606,-75.392974,47
836292,3478,40.70249232,-73.99389865,18
164507,515,30.27317997,-97.74104297,0
542879,2193,35.10550314,-106.6484703,38
872911,3730,29.7611314,-95.36350601,31
668469,2856,32.94033126,-117.12202549999999,8
789041,3340,32.8283865,-97.21307438,15
672198,2878,35.39733082,-77.96372398,28
932015,4257,37.39820425,-121.94694399999999,2
675877,2893,32.97470102,-96.78432428,15
866324,3682,30.27006983,-97.742486,0
960051,4466,37.77772042,-122.4383507,2
156236,491,32.8548181,-97.1882987,15
642833,2745,47.61106815,-122.34136090000001,7
195919,588,30.26608789,-97.74312531,0
921461,4161,25.79070528,-80.13253822,11
60733,219,35.32381333,-97.49157855,32
578109,2361,39.67777393,-75.6523301,47
548681,2217,47.58076685,-122.13207009999999,7
92612,323,30.29724021,-97.70745635,0
423039,1453,37.80894065,-122.4116737,2
678714,2909,33.9623972,-83.3977743,20
502737,1921,34.3681667,-118.5140096,48
590001,2413,32.91776363,-117.1196227,8
759218,3236,42.91681747,-85.58050808,14
391668,1351,42.380383,-71.11345052,10
